% Model:              Liquid-sperm.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jan 19 2024, 12:31
% Dimension:          2
% Nodes:              1154
% Expressions:        2
% Description:        Velocity field, x-component, Velocity field, y-component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)
-4.0988027527952216E-5    6.94578994819366E-5      0.030449327700749883     -7.457205777588044E-5
-4.000000000000004E-5     7.165270929397061E-5     0.018659723153678767     -2.8439976253682617E-5
-8.476905337970929E-5     -4.442106215605105E-5    0.1411206501561413       0.003280735951239604
-6.557632532029666E-5     -6.94595414528177E-5     0.030949631498450907     7.070574091784077E-5
-5.999999999999997E-5     -7.171421899840831E-5    0.018564836943020493     2.1762112688286466E-5
-7.675659216093683E-5     -6.102124951256428E-5    0.07433248455202418      7.697906936943791E-4
-7.98584888587485E-5      -5.3751166541166004E-5   0.1066290750452855       0.001621678345217165
-6.705124549938812E-5     -6.618042675033964E-5    0.04821280510331171      2.06535904743167E-4
-7.004284097821078E-5     -6.210544880751863E-5    0.06856710000109344      5.413819473166007E-4
-5.784313167313671E-5     -6.924899488070627E-5    0.03187694674163885      7.491400264507092E-5
-5.3333333333333374E-5    -7.171389991560952E-5    0.01846705312904832      2.62448354305064E-5
-8.221244668011765E-5     5.316964900720127E-7     0.20075057121639675      3.426307764966564E-5
-8.390246940356633E-5     -1.8830045342468425E-5   0.19173070471809384      0.003629602943417683
-7.922523389058583E-5     -3.0823096976897906E-5   0.17471471252180945      0.0037979118003850505
-7.839381575078736E-5     -9.209198397713657E-6    0.19934580616523886      0.001781805457729997
-8.584816224621152E-5     1.0877948099768617E-5    0.19712240962474062      -0.0023944396972445177
-8.460887397205662E-5     2.1457178237283488E-5    0.18862566832482977      -0.004005004432683104
-5.2798074245876325E-5    6.570700427838887E-5     0.05007326090352255      -1.3294900886144914E-4
-6.294131890780575E-5     6.0280996145703636E-5    0.07673764388131664      -5.362353791770338E-4
-5.672742253650735E-5     6.170122537579817E-5     0.0697584336724336       -3.733452306215347E-4
-6.707197816959622E-5     5.369221670614615E-5     0.10559495773310323      -0.0010611323014296239
-7.28308427393432E-5      4.19654656622785E-5      0.14732084485725094      -0.002419164754111056
-7.924592998939321E-5     2.9205528250298538E-5    0.1779432003344952       -0.00381002553138562
-4.597552911905483E-5     6.557581192597919E-5     0.05054458044794657      -1.5613955034577356E-4
-3.411617617296479E-5     6.918971340149646E-5     0.031748074718397974     -2.6994386218442166E-5
-3.333333333333331E-5     7.164449122461924E-5     0.018633389027650275     -8.347771613279454E-6
-3.9648043562853605E-5    6.617662630014415E-5     0.04732126400895425      -1.5012231891253192E-4
-7.424004295629695E-5     -4.4296308460154626E-5   0.1403026102200798       0.0025052156342680754
-6.069859059193847E-5     -6.560246068568585E-5    0.05085998800269604      1.8892277417534046E-4
-6.980382414791577E-5     -5.489174026733742E-5    0.1010253050912453       0.0011729015019495352
-6.399582563931329E-5     -6.041780640560087E-5    0.07609782162040875      4.6723367563485503E-4
-5.242292564397646E-5     -6.939579750708162E-5    0.030978959475568866     6.48866407665018E-5
-4.666666666666663E-5     -7.17115714077204E-5     0.01840287030665757      1.550137993154744E-5
-5.393240692867391E-5     -6.606506497032292E-5    0.04825060480387616      1.6522031082796088E-4
-7.292116478256195E-5     -3.899516928674028E-7    0.2025093165499099       9.676443173662881E-5
-7.713165101471583E-5     7.583971425210957E-6     0.20021071964692166      -0.001301093478727335
-7.393887372984728E-5     -1.9221886027338732E-5   0.19228406904324705      0.0028539944493144805
-6.871196934308995E-5     -3.116547597889898E-5    0.17385787091158436      0.0028096597025405717
-6.868864734633679E-5     -9.753258327410503E-6    0.20053514408296969      0.0014776293699333021
-7.598483208335786E-5     1.7699577094179147E-5    0.19376227492947337      -0.0028417472013771037
-5.0405831746588036E-5    6.039174838804078E-5     0.07553057109634163      -3.096399818089726E-4
-5.69763669331594E-5      5.41133963013695E-5      0.1032586728629721       -8.759031784656284E-4
-6.27803632834881E-5      4.233522671657517E-5     0.1454814884118908       -0.0018151465314684109
-6.974660338401688E-5     2.855396691650698E-5     0.17920581090873475      -0.0030730422581116443
-2.8864367745166692E-5    6.923559113776815E-5     0.031472876192440935     -2.411722594659203E-5
-2.666666666666666E-5     7.16455355320818E-5      0.01860090425709928      -9.609596387819333E-6
-4.273584955774163E-5     6.035319895827724E-5     0.07534739964273497      -4.2302799565826365E-4
-3.2783073091277525E-5    6.584256396408432E-5     0.048840311116542745     -5.9970317598782794E-5
-3.648225573930024E-5     6.15665174274597E-5      0.06951990936921959      -1.9407232362729577E-4
-2.275177327156144E-5     6.912629939670539E-5     0.03197174802316343      -3.797998079860064E-5
-2.0000000000000025E-5    7.165282408229155E-5     0.018513142967240655     -1.2655959179282155E-5
-6.447017829234665E-5     -4.465961989102084E-5    0.138374532695415        0.0018574487404030109
-4.579715435733064E-5     -6.946173519829563E-5    0.030502472369036405     4.2651091493216434E-5
-3.9999999999999996E-5    -7.170816783785607E-5    0.0183691241874363       9.281432067218798E-6
-5.634648920420839E-5     -6.0309260961570036E-5   0.0761260530913395       4.672894904023997E-4
-6.003196341421825E-5     -5.3417500961153643E-5   0.10597705903946374      9.626928298630953E-4
-4.687715002980321E-5     -6.623791965488699E-5    0.047185388769175884     1.1567290448526419E-4
-5.006525213874437E-5     -6.12500095856286E-5     0.07145264778963749      2.903270269842937E-4
-3.912003488386874E-5     -6.942074416388921E-5    0.030629759488200518     2.965953663753982E-5
-3.3333333333333294E-5    -7.170677213367948E-5    0.018333277647582608     1.4309838067870057E-5
-6.39147158902871E-5      -7.654339190561048E-7    0.20388609745192623      2.133934393601358E-4
-6.865318795246388E-5     9.24176979360872E-6      0.20087099979328873      -0.0013341843752707006
-6.398601409330724E-5     -1.9283700631496947E-5   0.1929499974183865       0.002275147921969029
-5.896731138224855E-5     -3.177203283858961E-5    0.1723271544191538       0.002167192975895131
-5.91337841834472E-5      -9.942382390904954E-6    0.20148424129156525      0.0012559541104385141
-5.5739486411926406E-5    -1.7044199635996998E-6   0.20471075400319472      1.4766322290275642E-4
-6.343914865994967E-5     1.8402682686524734E-5    0.19407266865548178      -0.0019515703139380452
-4.7029209502272484E-5    5.269508911819761E-5     0.10799600341779843      -7.964097395367632E-4
-5.2694849558828045E-5    4.255124512162486E-5     0.1441938822900297       -0.0015050397852587787
-6.0048375833747186E-5    2.8561374663170595E-5    0.17896232452454705      -0.0020888793529644564
-2.6833876138459124E-5    6.599027869680844E-5     0.04805749614060617      -6.079662973027263E-5
-3.692282019550037E-5     5.4507432570715384E-5    0.10055887876818884      -4.083006516112517E-4
-3.0354186110013198E-5    6.089586396342325E-5     0.07254038929499536      -1.229839983893685E-4
-1.591043316279001E-5     6.902704266097645E-5     0.03236819645260738      -3.752054830742077E-5
-1.3333333333333323E-5    7.166498112638644E-5     0.018396467624846414     -1.4407451104029452E-5
-1.9605771464944904E-5    6.537771978715246E-5     0.05090117162178195      -1.3173939703047782E-4
-7.5613449690271244E-6    6.952932908947692E-5     0.029722873339648775     -4.094383372941909E-6
-6.6666666666666616E-6    7.168041626149621E-5     0.018298833663627667     2.2312047519767043E-6
-5.493871076199376E-5     -4.387857606981232E-5    0.1401610237773556       0.0014608703802232675
-4.005368358307663E-5     -6.615776556243602E-5    0.04744973557548699      7.9202662680945E-5
-4.989685842676035E-5     -5.38566444813958E-5     0.10370442005057715      6.58123821879581E-4
-4.3421032951710604E-5    -6.122942401014514E-5    0.07137987919832821      2.1638845558565097E-4
-3.225625491993095E-5     -6.951172250028905E-5    0.030069146597785118     3.768729243871193E-5
-2.6666666666666673E-5    -7.170516874152789E-5    0.01828564769937352      1.3749815130808192E-5
-3.386165321720818E-5     -6.625955023127999E-5    0.04681090021206813      9.38679496728314E-5
-5.75083716528044E-5      7.862921909148836E-6     0.20302700351939557      -9.033539666977046E-4
-4.9843210696497904E-5    2.100427857565836E-6     0.2053210292865953       -3.483214438014795E-4
-5.359303581456637E-5     -1.8727198599337908E-5   0.1941851801413249       0.0015455751870843747
-4.76646762168432E-5      -3.0228573242603867E-5   0.1754703898567023       0.0017943308542917767
-4.8314068238739615E-5    -7.441072826432572E-6    0.20401241809177045      5.455515454953547E-4
-5.268351842172501E-5     1.919174959216363E-5     0.1939772801032635       -0.0017942686497568739
-4.243953902181739E-5     4.425351336915794E-5     0.13839716173523478      -9.435740402387805E-4
-4.696692923835829E-5     3.2161277736255787E-5    0.17118678508617305      -0.0014288937713613215
-3.3803732120487446E-5    4.360494339114775E-5     0.14005343348065735      -8.282201286202961E-4
-2.2932448599908048E-5    6.0366809144519566E-5    0.07472904357899766      -2.4153728091386766E-4
-2.7387492417238357E-5    5.2793846623721894E-5    0.10689107200661817      -4.2626124105615213E-4
-1.2349013953987784E-5    6.533665817134037E-5     0.05102315833051101      -3.341249526650158E-5
-1.62515021215307E-5      6.096042409588663E-5     0.07188333691873607      -1.5180749647041996E-4
-8.492581650542041E-7     6.931378701939465E-5     0.03085829421698021      6.2633779263220815E-6
-2.422188307526046E-23    7.169357216332966E-5     0.018232476782183822     5.477447880145747E-6
-5.396357531748947E-6     6.596369636422638E-5     0.04792100325508824      -1.0081889608205244E-5
-4.4746825783141725E-5    -4.3298462908408536E-5   0.1414195860451909       0.0011538070138802112
-2.5670854952750756E-5    -6.954510963860654E-5    0.029807108405004664     3.6936362054339966E-5
-2.0000000000000025E-5    -7.170100886064488E-5    0.018249671650956416     1.742119205107704E-5
-3.663208166839099E-5     -6.0953016607179584E-5   0.0724035017819329       2.353400015323762E-4
-3.9727734733305386E-5    -5.361327687305238E-5    0.10413377612046622      5.079408626616892E-4
-2.660618197394796E-5     -6.625348199672005E-5    0.04669082848094946      9.46648832505594E-5
-2.98394846851851E-5      -6.172682697223932E-5    0.06859204160465251      2.0653859568132293E-4
-1.9259892485421365E-5    -6.942553277008031E-5    0.030341765804943965     4.523377551509879E-5
-1.3333333333333323E-5    -7.169775693499137E-5    0.018206447273296514     1.3397150028394807E-5
-4.654486978765871E-5     1.0352651931217044E-5    0.20246662577108934      -9.030806792808696E-4
-4.150367267057258E-5     1.094550433587492E-6     0.20624444925236715      -1.3801091753217203E-4
-3.667460414539168E-5     -2.8475145346466197E-5   0.17926362954448585      0.0012442959314321537
-4.292022674061495E-5     -1.8459283381373415E-5   0.19500667157696497      0.0011245503371285724
-3.735532079081247E-5     -9.174876631514282E-6    0.20369100927569037      4.602957642149013E-4
4.523614023571649E-6      6.93073348973646E-5      0.030878994093720875     -1.9151564082940023E-6
6.666666666666675E-6      7.170049327670637E-5     0.018205246233819826     -3.265588495086183E-6
1.2328389082691256E-5     6.941723166305346E-5     0.03025743612195386      -3.0395426944494542E-5
1.3333333333333323E-5     7.170274035668436E-5     0.01815467906146327      -1.2092046480493623E-5
-4.173247353465999E-5     2.0182427879295327E-5    0.19284580259578385      -0.0011124237827044969
-3.6803813659452396E-5    3.1959213957693614E-5    0.1716845776874251       -0.001196727497161993
-2.90158020229155E-5      3.3204697321447495E-5    0.1685602062360474       -0.0010408958279877107
-2.3313388453553976E-5    4.338663152385714E-5     0.14038040871104365      -6.642673792204558E-4
-1.714863748425281E-5     5.347673021688781E-5     0.10424045552644078      -2.1287320327529775E-4
-9.199510980843329E-6     5.9584785813689344E-5    0.07816964210062181      -8.838800414501084E-5
7.086088096670449E-7      6.638003204037185E-5     0.04581984523210148      3.976633723830669E-6
-2.644766655581038E-6     6.2547516234225E-5       0.06435012215609107      4.686825885773418E-6
-3.414811005063967E-5     -4.2654941438872194E-5   0.1429173338005977       0.0010582891602864163
-2.015244752663934E-5     -6.601010881174839E-5    0.04778680215161952      9.160967248091204E-5
-3.0028861201791966E-5    -5.389256390434656E-5    0.10264082615199469      4.8219319800129603E-4
-2.348970578701454E-5     -6.134465263839283E-5    0.07024001923765694      1.8347926382000876E-4
-1.2483714087420689E-5    -6.947954420892978E-5    0.029970835882681134     2.657164723474701E-5
-6.666666666666675E-6     -7.169555989167897E-5    0.01819342751388456      -1.4109471009979855E-6
-1.3876684980589972E-5    -6.646916006343877E-5    0.04539089233515578      8.960266027499336E-5
-2.760005294243554E-5     -3.0495425282278972E-5   0.17489810291403926      9.736187178633217E-4
-3.625441632384885E-5     1.0428012037813843E-5    0.2030604580734813       -7.442357957289923E-4
-3.238717584708116E-5     3.791415673274633E-7     0.2068066999322926       -1.9772833605920468E-4
-3.039378307834184E-5     -1.823892860564704E-5    0.19597058963550687      9.27568078189167E-4
-2.8332973635101415E-5    -7.863661761481902E-6    0.20485616766125153      3.475289688061854E-4
1.9154529221020566E-5     6.942198551978355E-5     0.030206735640343197     3.781475666469393E-6
2.0000000000000025E-5     7.169838895702382E-5     0.018167463613374794     4.443453329590236E-6
7.138870688596561E-6      6.592486437963884E-5     0.04801323593450136      -4.453846185287457E-5
1.3335120599159724E-5     6.642036612476976E-5     0.04551224033097783      -4.5212506860944255E-5
-2.985102249722333E-5     2.135973664405292E-5     0.191448961102088        -9.061561734503806E-4
-2.021374931930241E-5     3.0442503542355667E-5    0.17501304771238932      -6.940793543770532E-4
-1.4100091423451728E-5    4.069154554390599E-5     0.14855111479781513      -5.778041982195482E-4
-7.890642820365557E-6     5.044338601036858E-5     0.11553168776341148      -3.760397878527399E-4
-1.5166257447938063E-6    5.604905837209474E-5     0.09316785874383883      -1.3675132069400353E-4
3.255118583493513E-6      6.137817147667788E-5     0.06971677950444072      -7.864639284097619E-5
-2.4030217967441685E-5    -4.299615245800932E-5    0.14151156304383686      6.699243484769448E-4
-1.662775284486374E-5     -6.11625790180261E-5     0.07088788832312155      2.2069511881968212E-4
-1.971882414847862E-5     -5.398280410160474E-5    0.10186322013436121      3.465366415184974E-4
-4.435752184820751E-6     -6.92537402565631E-5     0.031099618516638252     3.2898694254517023E-6
2.4045858165798325E-23    -7.169519023762624E-5    0.01818816721002657      4.046810396081876E-6
-7.612752669408048E-6     -6.558750599778189E-5    0.0496741783693899       2.7888335721144926E-5
-1.0280948172795834E-5    -6.1844292755962E-5      0.0675941921643056       1.1748773676133787E-4
8.488835815595073E-7      -6.933774685929962E-5    0.030662287719830195     1.3720949594857322E-5
6.6666666666666616E-6     -7.170271786850117E-5    0.018132914416951543     6.253091554728057E-6
-2.176094515993338E-5     -2.255594099392552E-5    0.18960486714678504      6.346340856882967E-4
-1.693074645141061E-5     -3.0525488254325855E-5   0.17484531048136773      7.626088204937745E-4
-2.5490698206686696E-5    9.404537215090116E-6     0.2041798885978424       -4.5055141235994864E-4
-2.1903495253264675E-5    -1.397800670191107E-6    0.20737347416251348      8.042367783351901E-5
-1.985696874382678E-5     -1.2404838409512296E-5   0.20233638155667882      5.209124125067857E-4
2.5588176152496086E-5     6.937733021289816E-5     0.03043971748613955      -1.9874893688220294E-6
2.6666666666666673E-5     7.168950986742515E-5     0.018218310372099315     -3.5017096549331927E-6
3.1984068571908145E-5     6.949263194142789E-5     0.029809863941316652     -3.493533091296087E-5
3.3333333333333294E-5     7.168510366785212E-5     0.018207784730037646     -1.4308074917851134E-5
2.021547489796323E-5      6.626883309273616E-5     0.04622612595987197      4.361563146443594E-6
1.020011109621756E-5      6.106028618554365E-5     0.07110195708422633      -1.0457229089440435E-4
1.6419725353624844E-5     6.192072955553137E-5     0.06706746945077383      -5.8634875728241105E-5
-1.8101329143736522E-5    1.7964213228696045E-5    0.1962134610776987       -7.133793619291503E-4
-1.1174218641757089E-5    2.812185300660436E-5     0.1797784314113233       -6.552046158936065E-4
-4.85991182147852E-6      3.827816896336238E-5     0.15539418805644653      -4.5791111316066826E-4
1.436457285530134E-6      4.6970387718438626E-5    0.12784789173182953      -3.1630255189687637E-4
5.94359011900344E-6       5.537010297916896E-5     0.09585040775209902      -1.4847169097218275E-4
3.9030388627879115E-5     6.940750808381659E-5     0.030192087474995574     -8.972359369799823E-6
3.9999999999999996E-5     7.168464577277546E-5     0.018180215078325672     -7.412288639465271E-7
-1.4151697451183108E-5    -4.423788012666414E-5    0.13744346510732816      3.9614736371073597E-4
-1.0125196550023961E-5    -5.4900970905492843E-5   0.09810580215476895      2.203129272734874E-4
-8.980444580829108E-7     -6.550808769749442E-5    0.04999923859465921      1.1191694306659065E-5
-4.218482930520924E-6     -6.030363018622088E-5    0.0745804130561203       4.490748392317704E-5
6.000141352532033E-6      -6.651933189823472E-5    0.04498320917510821      3.612052365843525E-5
7.453181974191628E-6      -6.95707104282734E-5     0.029419302818710812     1.024164832704642E-5
1.3333333333333323E-5     -7.171253310954085E-5    0.01807259071915024      -5.028976764009286E-6
-1.2974162580898136E-5    -2.1224593201677363E-5   0.19192257658485043      6.546301720553135E-4
-7.649928057717141E-6     -3.0326195152066074E-5   0.1753476115754984       5.660151227343384E-4
-1.4507118192335945E-5    7.270902301721793E-6     0.2057719257196163       -2.994434920366795E-4
-1.1168430638658118E-5    -2.5611123779065788E-6   0.2076297329609846       1.2632306094922114E-4
-7.208067522940752E-6     -1.2375153497614361E-5   0.20256690225872084      4.480497962131102E-4
2.6580475394768256E-5     6.589992204312302E-5     0.04804306078437198      -2.4970514380200055E-5
3.3512776705917864E-5     6.655362731382668E-5     0.04473969676239822      -6.190189965807456E-5
2.2713575348092788E-5     6.105898477683125E-5     0.07101902419684257      2.3092318307306987E-5
1.6051157017926435E-5     5.4766576037546774E-5    0.09830811249336122      -1.4050604396793353E-4
-7.2247198888877115E-6    1.5286765585077436E-5    0.1996627033660352       -5.330142549271692E-4
-6.439817554729052E-7     2.5081822065162866E-5    0.1855299652984839       -6.406144407841859E-4
5.028459335520169E-6      3.558723713657775E-5     0.16236701765704661      -5.349726547915135E-4
1.0482614103999488E-5     4.569235413191361E-5     0.13230971469272843      -1.3367033113915075E-4
4.5611791272567435E-5     6.939870398472432E-5     0.030219296511410473     -7.513793068407617E-6
4.666666666666663E-5      7.168393141810456E-5     0.018176159053217882     -4.424360138406225E-6
5.2064137557176467E-5     6.95469464030307E-5      0.029424631834389398     -1.749861528565007E-5
5.3333333333333374E-5     7.168397158413591E-5     0.018153179499094386     -7.50626767210492E-6
4.055644396713793E-5      6.65622483929118E-5      0.044650239752704705     -1.3032917143172016E-5
-4.6744592994265105E-6    -4.455445258468377E-5    0.13625569148137215      3.7594133555042346E-4
2.0533257906716922E-9     -5.353272833971851E-5    0.10325974359538277      2.1573362264910357E-4
3.603990941394539E-6      -6.0448195420875616E-5   0.07381700357953248      1.0331450687359242E-4
9.899504438614589E-6      -6.192261246961605E-5    0.06703525654005676      4.4617560390130265E-5
1.4296907922657788E-5     -6.950960956514446E-5    0.029729708660768305     -9.42166240481531E-6
2.0000000000000025E-5     -7.171425421247981E-5    0.018061181550979293     9.242552068599725E-6
1.3354144503486452E-5     -6.643354178206513E-5    0.045392359646009024     -1.7955151975523974E-6
2.217280595740086E-5      -6.926014758720729E-5    0.03097894027928752      3.637160224739746E-5
2.666666666666666E-5      -7.171061262928754E-5    0.01802239914437398      1.6229802117209445E-5
-2.7295921183950126E-6    -2.052996553083629E-5    0.1931391480234751       5.497422721752136E-4
1.3526269531821136E-6     -3.132596237547156E-5    0.17292108473110437      3.9647527379405717E-4
-3.303126166386455E-6     4.95701246226064E-6      0.20712757491432318      -1.6332277478655764E-4
-2.309981016119908E-6     -4.1631553635763765E-6   0.20738568696692114      1.8970567594994955E-4
3.1443562114526243E-6     -1.0799074237458613E-5   0.2042678839343772       2.5567108971016986E-4
2.998598322475004E-5      6.13344290591583E-5      0.06972844332755913      -1.211292313434963E-4
3.645512357014456E-5      6.22637869216663E-5      0.06533110462690954      -1.1310841977083719E-4
2.6306695827366475E-5     5.3437269109884696E-5    0.10337608175272721      -1.222110520252851E-4
2.0319454546736323E-5     4.449986087937595E-5     0.1359997576722363       -4.229185452656178E-4
3.939388942298591E-6      1.2145612561198763E-5    0.20327902185620705      -2.60619182966383E-4
9.655335553749685E-6      2.152525886249042E-5     0.19178951331543012      -3.5563989112611044E-4
1.5664743355084818E-5     3.174143763048362E-5     0.1717926412160041       -4.679699780807029E-4
5.8891723962453336E-5     6.952379097220985E-5     0.029511825540485866     -5.775037003471973E-6
5.999999999999997E-5      7.168180264880377E-5     0.018150282037718204     -6.584390560732642E-7
4.645170972330281E-5      6.60837112461573E-5      0.0469800083925005       -3.242337716996622E-5
5.353983594537296E-5      6.619384962886864E-5     0.046392032658908906     -3.548823516107448E-5
4.2557328388654986E-5     6.0735061868650814E-5    0.07226228147614078      -3.0756393547480745E-5
4.912399846300465E-6      -4.423600452599151E-5    0.13708480531912706      3.3917561854603594E-4
9.924008737704345E-6      -5.390545066193325E-5    0.10177622315051925      1.0197356490925381E-4
1.60905025206807E-5       -6.0384878624671015E-5   0.07400867457975858      3.0406850796470862E-5
1.9326340218186557E-5     -6.565310574341883E-5    0.04920495448196815      5.0578770879817306E-5
2.5991938441200277E-5     -6.57624010642468E-5     0.04857310900691101      8.006197246085406E-5
2.7617893163031463E-5     -6.942084797485786E-5    0.030093530135423593     2.893872937632699E-5
3.333333333333331E-5      -7.170525413849507E-5    0.01804115299252444      -7.475725948717721E-6
7.328292585566064E-6      -1.9680245880248448E-5   0.1945523290225154       2.8087486270283584E-4
1.1407857645200792E-5     -3.072748753469668E-5    0.1742885244003064       3.343127655507598E-4
6.985363035933161E-6      -3.7449167162970407E-8   0.2085855641347756       -1.5381081576402826E-5
1.1819358970987102E-5     -1.0205706825353587E-5   0.20478882976105983      2.3717657185673503E-4
3.591156912776447E-5      5.439842069144486E-5     0.09961201679265284      -1.9847751658330686E-4
2.9817889092370404E-5     4.274096212018017E-5     0.1414469897156888       -3.20580354693993E-4
2.4466434778066098E-5     3.195544830849231E-5     0.17128362578894116      -4.44093310081787E-4
1.4362280024665693E-5     1.0458881539810644E-5    0.20467917070866673      -2.2924436789960705E-4
1.9610616857517374E-5     2.0675897400075563E-5    0.19311691305305642      -4.1251065213507385E-4
6.579972778245953E-5      6.941682924769415E-5     0.03004422373473607      -1.244542025590306E-5
6.666666666666666E-5      7.167783364919508E-5     0.018157034361756228     -6.631486744229146E-6
7.241655034715566E-5      6.947508647420118E-5     0.02971554865755766      -2.1780568022048554E-5
7.33333333333333E-5       7.168113891733515E-5     0.018112192217830107     -9.21316325957886E-6
6.059387077820235E-5      6.603830288231659E-5     0.04712438557367104      -1.663684834951905E-5
4.9928312307403016E-5     6.095959817007869E-5     0.07124758195926349      -5.8814731426387206E-5
5.6556116320789256E-5     6.163077463067977E-5     0.06810668123835253      -7.43488123417126E-5
4.608319890864099E-5      5.367330224724409E-5     0.10226204633540754      -7.132682781216378E-5
1.4894751804286187E-5     -4.329457456665605E-5    0.13985698094645685      2.974030096869482E-4
2.0064858286863256E-5     -5.351916068600394E-5    0.10302652094083707      1.5261519790028558E-4
2.3576504554682373E-5     -6.054464995103545E-5    0.07321244241004975      1.4186373512852903E-4
2.982137091588261E-5      -6.194951442924558E-5    0.0667281689994692       6.247030616459453E-5
3.267033796903108E-5      -6.605897577238907E-5    0.047084730543284097     -1.5509506079562432E-5
3.4217777174299485E-5     -6.949022819720287E-5    0.02972800909240374      -1.5376722412371995E-5
4.000000000000004E-5      -7.169922833691721E-5    0.01809070896565101      -2.975473712156488E-6
4.083574302332086E-5      -6.938594346842222E-5    0.030274897248168977     7.003467617191319E-8
4.666666666666667E-5      -7.16951520636593E-5     0.018106330818139147     8.351808860143112E-6
1.6456365493739813E-5     -1.997255067928232E-5    0.194155133894953        3.864923628349186E-4
2.106633906189288E-5      -3.11115672209047E-5     0.173370030778127        3.3288201116805563E-4
1.9722108963612627E-5     -6.077798134483264E-7    0.20889763204672357      -7.345575995253968E-5
2.0937091837719642E-5     -1.1726828535924702E-5   0.20362515098788553      2.1774902418187424E-4
4.047147578967054E-5      4.331900871651649E-5     0.13963574839532333      -1.978795809858104E-4
3.326798362810896E-5      2.996416608790793E-5     0.1759868051881239       -3.046939867342926E-4
2.8117921188578707E-5     2.211036573293061E-5     0.19072491788042162      -3.504800989033321E-4
2.6081311866804838E-5     1.1123550432203941E-5    0.20447580304338933      -2.0307167218037444E-4
3.0188389479192407E-5     1.8533150648832274E-6    0.2087050327411013       4.7881498119171735E-5
7.905879944750168E-5      6.930718153949883E-5     0.030571210562985684     1.7714970296376164E-5
7.999999999999997E-5      7.168804252292008E-5     0.018071288391922485     1.123068810878585E-5
6.698685523907521E-5      6.582673771406505E-5     0.0481289426629608       -3.544310069288953E-5
7.396528056770613E-5      6.603763161352655E-5     0.04705168172545277      -3.523379526538813E-5
6.280702355863117E-5      6.0388803940387256E-5    0.07370387859644402      -4.288594631430079E-5
5.634552752743348E-5      5.382225319372735E-5     0.10175328647299461      -1.2028468371750427E-4
5.0750720113371535E-5     4.2756089837983375E-5    0.14137615428956662      -5.874594117095454E-6
2.58344148248813E-5       -4.4100054052814004E-5   0.1372630679661566       1.3362784999247263E-4
2.9927770077401633E-5     -5.495020006219109E-5    0.09739118997573129      1.0561276191718507E-4
3.593033974824994E-5      -6.047651799518025E-5    0.07347494511873359      -5.0984162954160465E-5
3.962096039599501E-5      -6.575850251735046E-5    0.048577349330411884     -1.6925407499816708E-5
4.7754458277144264E-5     -6.955203064165818E-5    0.029401018839643665     1.6123914799036034E-5
5.333333333333332E-5      -7.169075836988845E-5    0.018103878133222204     4.0112822235173385E-6
4.607070574418454E-5      -6.643687818425532E-5    0.04522402372212069      3.410167375844468E-5
2.6608741756445945E-5     -1.9360920976308692E-5   0.19520518342826462      1.719124141508712E-4
3.1155335961235945E-5     -3.057020196735167E-5    0.17467585712892875      2.3344648016044095E-4
3.0329046964851232E-5     -8.42304868299554E-6     0.20638467518162049      1.687533377267568E-5
4.3977843416899366E-5     3.0112618981073654E-5    0.17563610570969143      -2.2693691262662427E-4
3.660590798757924E-5      1.772938690889294E-5     0.1975169242155526       -1.6848244115236365E-4
3.4965346554912197E-5     7.678100787857672E-6     0.20681410345967896      -1.121740430712425E-4
3.840429539268237E-5      -8.271963033751956E-7    0.20890304727213357      -5.337643075649245E-5
5.370642114264932E-5      2.8810589132905766E-5    0.1784848921420659       -1.507715711563008E-4
8.434963014153277E-5      6.914259169080713E-5     0.031445699344324736     2.4403761946507302E-5
8.666666666666661E-5      7.169005808746282E-5     0.01809936926883829      4.660772126323524E-6
9.226334847256162E-5      6.949675549684068E-5     0.029642721610572433     -1.2243637658746361E-5
9.333333333333332E-5      7.168934211807698E-5     0.018099155020198713     -4.856973548011896E-6
8.06578365668358E-5       6.556894737305454E-5     0.04934711769846328      4.748272325707926E-5
7.06263269181759E-5       6.040523333421871E-5     0.07359804053480501      -7.626022142043963E-5
7.677530496096141E-5      6.177988911087644E-5     0.06732012057397843      1.189413659161798E-5
6.679273112009152E-5      5.361731716203484E-5     0.10239131905435074      -6.755205235881385E-5
6.150059036310686E-5      4.3729886367683434E-5    0.13835074036770692      -1.3872297997786449E-4
3.569116028293965E-5      -4.457630996959628E-5    0.13576057996549037      6.790411879047402E-5
4.018951825067929E-5      -5.302668235772132E-5    0.1048607996272337       4.24443699600281E-5
4.35918765608091E-5       -6.038970677332609E-5    0.07382261365351593      7.553506346839341E-5
5.43070817662224E-5       -6.959589615384892E-5    0.029148269376038195     5.353785262708279E-6
6.000000000000002E-5      -7.168499362911245E-5    0.01813046638163755      -1.300899349210991E-6
5.331153480434904E-5      -6.646478668434716E-5    0.04504363001866168      2.1630879432638913E-5
4.983810831526044E-5      -6.185407079989453E-5    0.06710475722337123      3.306505287567693E-5
6.087855882689474E-5      -6.927966970898105E-5    0.030782331936852415     -1.2089594258319372E-6
6.666666666666671E-5      -7.168171063446678E-5    0.01814568224583374      -2.1991735787755448E-6
3.631143513527272E-5      -1.8704931316571943E-5   0.19624119524151049      1.4446514614137868E-4
4.0914142648001425E-5     -3.0336983099341702E-5   0.17518718094025454      1.0350512274560389E-4
